ID,Label
2997,0
2998,0
2999,3
3000,0
3001,0
3002,1
3003,0
3004,8
3005,8
3006,8
3007,5
3008,1
3009,0
3010,5
3011,0
3012,3
3013,5
3014,6
3015,8
3016,8
3017,4
3018,5
3019,4
3020,1
3021,8
3022,8
3023,0
3024,5
3025,5
3026,0
3027,8
3028,5
3029,5
3030,1
3031,5
3032,5
3033,5
3034,5
3035,4
3036,8
3037,5
3038,8
3039,0
3040,0
3041,8
3042,5
3043,8
3044,1
3045,4
3046,5
3047,8
3048,5
3049,0
3050,6
3051,4
3052,8
3053,8
3054,3
3055,5
3056,8
3057,3
3058,5
3059,0
3060,5
3061,8
3062,3
3063,7
3064,5
3065,8
3066,5
3067,3
3068,8
3069,8
3070,4
3071,5
3072,0
3073,5
3074,1
3075,3
3076,8
3077,5
3078,5
3079,1
3080,4
3081,0
3082,7
3083,8
3084,5
3085,5
3086,0
3087,1
3088,1
3089,5
3090,5
3091,4
3092,5
3093,8
3094,0
3095,0
3096,0
3097,8
3098,3
3099,8
3100,4
3101,3
3102,1
3103,8
3104,4
3105,8
3106,4
3107,4
3108,4
3109,0
3110,8
3111,5
3112,3
3113,1
3114,7
3115,0
3116,5
3117,0
3118,8
3119,0
3120,8
3121,4
3122,1
3123,0
3124,0
3125,8
3126,0
3127,5
3128,5
3129,5
3130,8
3131,4
3132,4
3133,8
3134,5
3135,0
3136,1
3137,0
3138,4
3139,0
3140,5
3141,8
3142,1
3143,5
3144,8
3145,3
3146,0
3147,5
3148,8
3149,1
3150,6
3151,5
3152,8
3153,1
3154,1
3155,1
3156,8
3157,8
3158,8
3159,1
3160,5
3161,0
3162,4
3163,3
3164,0
3165,3
3166,0
3167,0
3168,4
3169,5
3170,3
3171,0
3172,5
3173,8
3174,5
3175,4
3176,0
3177,1
3178,5
3179,4
3180,5
3181,0
3182,8
3183,8
3184,5
3185,8
3186,5
3187,8
3188,4
3189,0
3190,7
3191,8
3192,8
3193,0
3194,1
3195,5
3196,0
3197,4
3198,0
3199,5
3200,5
3201,3
3202,8
3203,5
3204,5
3205,5
3206,0
3207,4
3208,8
3209,8
3210,3
3211,4
3212,0
3213,5
3214,5
3215,8
3216,0
3217,5
3218,4
3219,5
3220,8
3221,5
3222,5
3223,5
3224,5
3225,0
3226,8
3227,8
3228,3
3229,3
3230,5
3231,5
3232,3
3233,8
3234,0
3235,8
3236,1
3237,5
3238,8
3239,0
3240,0
3241,5
3242,5
3243,0
3244,8
3245,0
3246,8
3247,5
3248,8
3249,8
3250,0
3251,5
3252,0
3253,8
3254,3
3255,8
3256,0
3257,8
3258,8
3259,8
3260,5
3261,5
3262,0
3263,8
3264,5
3265,5
3266,3
3267,1
3268,4
3269,1
3270,0
3271,1
3272,0
3273,1
3274,0
3275,5
3276,5
3277,1
3278,1
3279,5
3280,5
3281,3
3282,8
3283,8
3284,4
3285,8
3286,5
3287,8
3288,5
3289,5
3290,5
3291,0
3292,5
3293,5
3294,8
3295,5
3296,8
3297,0
3298,4
3299,8
3300,5
3301,1
3302,8
3303,0
3304,1
3305,3
3306,1
3307,5
3308,0
3309,0
3310,5
3311,1
3312,8
3313,1
3314,7
3315,4
3316,1
3317,5
3318,8
3319,8
3320,8
3321,4
3322,4
3323,5
3324,8
3325,3
3326,1
3327,0
3328,3
3329,8
3330,1
3331,5
3332,5
3333,6
3334,1
3335,8
3336,8
3337,5
3338,3
3339,8
3340,5
3341,4
3342,0
3343,5
3344,8
3345,4
3346,5
3347,0
3348,0
3349,1
3350,0
3351,3
3352,5
3353,3
3354,8
3355,8
3356,0
3357,5
3358,0
3359,0
3360,8
3361,5
3362,3
3363,4
3364,8
3365,8
3366,0
3367,8
3368,0
3369,0
3370,3
3371,5
3372,8
3373,5
3374,5
3375,8
3376,0
3377,8
3378,4
3379,8
3380,8
3381,4
3382,8
3383,0
3384,8
3385,8
3386,0
3387,8
3388,6
3389,5
3390,8
3391,1
3392,3
3393,5
3394,0
3395,1
3396,1
3397,5
3398,5
3399,5
3400,8
3401,3
3402,8
3403,1
3404,5
3405,1
3406,5
3407,8
3408,0
3409,1
3410,8
3411,4
3412,5
3413,7
3414,5
3415,0
3416,8
3417,5
3418,8
3419,8
3420,3
3421,4
3422,5
3423,8
3424,7
3425,0
3426,0
3427,0
3428,5
3429,8
3430,3
3431,5
3432,5
3433,8
3434,0
3435,7
3436,5
3437,5
3438,5
3439,5
3440,5
3441,1
3442,4
3443,8
3444,0
3445,8
3446,8
3447,8
3448,5
3449,0
3450,8
3451,6
3452,5
3453,0
3454,8
3455,0
3456,0
3457,4
3458,5
3459,8
3460,0
3461,3
3462,0
3463,1
3464,4
3465,1
3466,4
3467,1
3468,4
3469,8
3470,1
3471,8
3472,3
3473,8
3474,4
3475,4
3476,8
3477,7
3478,4
3479,5
3480,8
3481,5
3482,5
3483,5
3484,8
3485,0
3486,8
3487,8
3488,4
3489,1
3490,0
3491,5
3492,8
3493,1
3494,5
3495,8
3496,0
3497,0
3498,5
3499,5
3500,0
3501,5
3502,5
3503,8
3504,0
3505,3
3506,5
3507,4
3508,8
3509,8
3510,5
3511,8
3512,8
3513,5
3514,1
3515,0
3516,4
3517,3
3518,0
3519,8
3520,0
3521,5
3522,5
3523,8
3524,8
3525,3
3526,0
3527,8
3528,0
3529,3
3530,1
3531,5
3532,0
3533,4
3534,0
3535,4
3536,0
3537,4
3538,4
3539,5
3540,4
3541,8
3542,7
3543,8
3544,3
3545,1
3546,5
3547,5
3548,8
3549,7
3550,8
3551,1
3552,0
3553,1
3554,0
3555,8
3556,4
3557,5
3558,0
3559,8
3560,3
3561,5
3562,0
3563,5
3564,8
3565,8
3566,5
3567,1
3568,0
3569,3
3570,5
3571,8
3572,5
3573,5
3574,3
3575,4
3576,8
3577,7
3578,8
3579,5
3580,0
3581,4
3582,5
3583,3
3584,3
3585,8
3586,8
3587,8
3588,8
3589,8
3590,0
3591,0
3592,6
3593,8
3594,6
3595,0
3596,4
3597,5
3598,5
3599,5
3600,1
3601,5
3602,8
3603,1
3604,5
3605,7
3606,0
3607,0
3608,0
3609,0
3610,5
3611,0
3612,1
3613,8
3614,5
3615,0
3616,1
3617,7
3618,3
3619,8
3620,5
3621,8
3622,1
3623,0
3624,1
3625,5
3626,8
3627,5
3628,8
3629,0
3630,0
3631,0
3632,4
3633,0
3634,8
3635,5
3636,0
3637,8
3638,5
3639,8
3640,8
3641,1
3642,5
3643,5
3644,1
3645,8
3646,8
3647,5
3648,5
3649,4
3650,5
3651,8
3652,4
3653,8
3654,5
3655,5
3656,0
3657,0
3658,5
3659,5
3660,8
3661,0
3662,8
3663,7
3664,3
3665,3
3666,8
3667,5
3668,5
3669,5
3670,0
3671,0
3672,0
3673,5
3674,5
3675,7
3676,5
3677,8
3678,0
3679,5
3680,5
3681,4
3682,4
3683,8
3684,0
3685,8
3686,3
3687,0
3688,5
3689,8
3690,5
3691,3
3692,8
3693,4
3694,5
3695,8
3696,4
3697,3
3698,5
3699,5
3700,6
3701,1
3702,0
3703,0
3704,8
3705,4
3706,5
3707,0
3708,5
3709,4
3710,5
3711,8
3712,5
3713,1
3714,5
3715,0
3716,8
3717,5
3718,8
3719,0
3720,1
3721,8
3722,8
3723,5
3724,8
3725,0
3726,3
3727,3
3728,5
3729,5
3730,8
3731,3
3732,1
3733,8
3734,0
3735,5
3736,1
3737,5
3738,5
3739,5
3740,8
3741,8
3742,8
3743,3
3744,8
3745,0
3746,5
3747,5
3748,0
3749,5
3750,8
3751,1
3752,8
3753,0
3754,1
3755,5
3756,5
3757,3
3758,8
3759,4
3760,8
3761,8
3762,8
3763,6
3764,5
3765,5
3766,5
3767,5
3768,4
3769,0
3770,1
3771,0
3772,5
3773,8
3774,1
3775,8
3776,5
3777,0
3778,5
3779,8
3780,8
3781,3
3782,5
3783,0
3784,8
3785,5
3786,5
3787,3
3788,8
3789,4
3790,4
3791,5
3792,4
3793,8
3794,8
3795,4
3796,8
3797,7
3798,0
3799,3
3800,8
3801,0
3802,5
3803,8
3804,0
3805,0
3806,8
3807,8
3808,1
3809,5
3810,4
3811,8
3812,5
3813,5
3814,5
3815,0
3816,5
3817,1
3818,5
3819,0
3820,8
3821,5
3822,0
3823,8
3824,4
3825,5
3826,3
3827,8
3828,4
3829,1
3830,5
3831,4
3832,0
3833,8
3834,5
3835,0
3836,0
3837,0
3838,3
3839,4
3840,5
3841,4
3842,8
3843,3
3844,8
3845,8
3846,4
3847,8
3848,5
3849,8
3850,8
3851,8
3852,0
3853,8
3854,3
3855,5
3856,5
3857,5
3858,0
3859,5
3860,8
3861,0
3862,8
3863,4
3864,0
3865,0
3866,3
3867,0
3868,0
3869,8
3870,3
3871,0
3872,8
3873,8
3874,5
3875,1
3876,8
3877,5
3878,5
3879,0
3880,5
3881,8
3882,8
3883,0
3884,3
3885,4
3886,5
3887,1
3888,8
3889,0
3890,0
3891,8
3892,8
3893,0
3894,1
3895,8
3896,0
3897,8
3898,8
3899,0
3900,8
3901,0
3902,8
3903,0
3904,0
3905,1
3906,7
3907,0
3908,6
3909,8
3910,8
3911,8
3912,8
3913,8
3914,0
3915,5
3916,0
3917,5
3918,3
3919,0
3920,8
3921,5
3922,8
3923,8
3924,3
3925,1
3926,5
3927,8
3928,1
3929,8
3930,6
3931,1
3932,8
3933,8
3934,0
3935,0
3936,3
3937,5
3938,1
3939,1
3940,0
3941,8
3942,5
3943,8
3944,4
3945,0
3946,8
3947,4
3948,8
3949,5
3950,0
3951,5
3952,8
3953,0
3954,5
3955,5
3956,5
3957,0
3958,1
3959,1
3960,8
3961,1
3962,4
3963,8
3964,8
3965,8
3966,5
3967,0
3968,5
3969,0
3970,8
3971,1
3972,8
3973,4
3974,5
3975,4
3976,8
3977,8
3978,5
3979,0
3980,8
3981,3
3982,0
3983,1
3984,5
3985,3
3986,0
3987,5
3988,4
3989,5
3990,4
3991,8
3992,4
3993,3
3994,4
3995,0
3996,5
3997,5
3998,4
3999,0
4000,0
4001,5
4002,4
4003,1
4004,5
4005,1
4006,8
4007,5
4008,5
4009,5
4010,8
4011,3
4012,5
4013,1
4014,8
4015,8
4016,3
4017,0
4018,5
4019,5
4020,8
4021,1
4022,0
4023,0
4024,8
4025,0
4026,4
4027,8
4028,8
4029,8
4030,5
4031,5
4032,0
4033,5
4034,8
4035,8
4036,8
4037,6
4038,8
4039,0
4040,8
4041,0
4042,8
4043,8
4044,5
4045,8
4046,5
4047,5
4048,5
4049,5
4050,3
4051,5
4052,0
4053,5
4054,8
4055,5
4056,5
4057,5
4058,0
4059,5
4060,8
4061,4
4062,1
4063,5
4064,2
4065,8
4066,8
4067,6
4068,5
4069,8
4070,8
4071,8
4072,0
4073,8
4074,1
4075,5
4076,4
4077,8
4078,5
4079,5
4080,0
4081,3
4082,1
4083,5
4084,7
4085,3
4086,5
4087,8
4088,5
4089,8
4090,0
4091,5
4092,8
4093,5
4094,3
4095,8
4096,3
4097,5
4098,5
4099,8
4100,4
4101,0
4102,5
4103,0
4104,1
4105,8
4106,5
4107,5
4108,0
4109,8
4110,8
4111,0
4112,8
4113,3
4114,5
4115,0
4116,1
4117,5
4118,0
4119,5
4120,5
4121,1
4122,5
4123,5
4124,5
4125,5
4126,8
4127,0
4128,1
4129,5
4130,5
4131,5
4132,5
4133,5
4134,7
4135,8
4136,5
4137,5
4138,5
4139,1
4140,1
4141,4
4142,0
4143,0
4144,8
4145,5
4146,5
4147,5
4148,8
4149,5
4150,0
4151,8
4152,1
4153,4
4154,5
4155,5
4156,3
4157,0
4158,5
4159,7
4160,5
4161,0
4162,5
4163,5
4164,1
4165,4
4166,3
4167,0
4168,6
4169,3
4170,5
4171,8
4172,5
4173,5
4174,6
4175,1
4176,5
4177,5
4178,8
4179,5
4180,8
4181,3
4182,0
4183,5
4184,8
4185,5
4186,5
4187,8
4188,8
4189,1
4190,1
4191,8
4192,0
4193,5
4194,0
4195,8
4196,5
4197,3
4198,1
4199,5
4200,1
4201,4
4202,0
4203,8
4204,1
4205,5
4206,0
4207,8
4208,0
4209,0
4210,8
4211,3
4212,4
4213,7
4214,8
4215,0
4216,0
4217,8
4218,5
4219,5
4220,8
4221,8
4222,0
4223,3
4224,0
4225,5
4226,3
4227,8
4228,8
4229,8
4230,3
4231,8
4232,8
4233,8
4234,8
4235,5
4236,8
4237,3
4238,0
4239,0
4240,1
4241,5
4242,0
4243,1
4244,0
4245,5
4246,0
4247,0
4248,8
4249,5
4250,4
4251,0
4252,6
4253,8
4254,8
4255,3
4256,5
4257,0
4258,0
4259,1
4260,8
4261,3
4262,8
4263,1
4264,8
4265,0
4266,3
4267,0
4268,8
4269,6
4270,4
4271,5
4272,5
4273,1
4274,5
4275,5
4276,5
4277,5
4278,5
4279,5
4280,5
4281,8
4282,3
4283,5
4284,5
4285,8
4286,8
4287,5
4288,8
4289,8
4290,8
4291,4
4292,8
4293,5
4294,5
4295,5
4296,3
4297,8
4298,5
4299,5
4300,1
4301,8
4302,8
4303,8
4304,8
4305,1
4306,6
4307,8
4308,0
4309,1
4310,1
4311,3
4312,7
4313,6
4314,5
4315,1
4316,8
4317,4
4318,5
4319,0
4320,0
4321,5
4322,5
4323,8
4324,8
4325,3
4326,8
4327,3
4328,8
4329,5
4330,8
4331,4
4332,5
4333,0
4334,8
4335,0
4336,4
4337,0
4338,3
4339,8
4340,4
4341,8
4342,5
4343,8
4344,5
4345,4
4346,8
4347,5
4348,8
4349,3
4350,8
4351,6
4352,5
4353,3
4354,1
4355,5
4356,8
4357,1
4358,8
4359,4
4360,8
4361,5
4362,5
4363,0
4364,0
4365,1
4366,3
4367,8
4368,8
4369,4
4370,5
4371,5
4372,6
4373,5
4374,4
4375,8
4376,1
4377,5
4378,8
4379,5
4380,8
4381,4
4382,8
4383,0
4384,8
4385,8
4386,5
4387,4
4388,8
4389,5
4390,5
4391,0
4392,8
4393,0
4394,0
4395,8
4396,0
4397,5
4398,0
4399,0
4400,3
4401,0
4402,8
4403,0
4404,4
4405,3
4406,0
4407,1
4408,3
4409,1
4410,5
4411,1
4412,5
4413,4
4414,4
4415,4
4416,4
4417,8
4418,8
4419,3
4420,8
4421,3
4422,8
4423,3
4424,3
4425,5
4426,5
4427,8
4428,5
4429,4
4430,5
4431,8
4432,8
4433,5
4434,1
4435,8
4436,4
4437,8
4438,8
4439,5
4440,5
4441,0
4442,8
4443,0
4444,3
4445,0
4446,8
4447,8
4448,1
4449,8
4450,5
4451,8
4452,0
4453,5
4454,4
4455,0
4456,5
4457,0
4458,5
4459,1
4460,5
4461,0
4462,5
4463,5
4464,8
4465,0
4466,0
4467,0
4468,5
4469,8
4470,4
4471,3
4472,3
4473,5
4474,0
4475,8
4476,3
4477,5
4478,3
4479,5
4480,5
4481,5
4482,0
4483,0
4484,1
4485,4
4486,5
4487,7
4488,5
4489,1
4490,0
4491,4
4492,5
4493,8
4494,5
4495,0
4496,8
4497,5
4498,8
4499,1
4500,3
4501,8
4502,0
4503,8
4504,8
4505,3
4506,8
4507,8
4508,5
4509,8
4510,4
4511,5
4512,5
4513,5
4514,8
4515,4
4516,1
4517,3
4518,0
4519,4
4520,0
4521,5
4522,0
4523,0
4524,7
4525,4
4526,8
4527,5
4528,0
4529,5
4530,8
4531,8
4532,4
4533,0
4534,4
4535,8
4536,0
4537,0
4538,8
4539,5
4540,0
4541,0
4542,5
4543,1
4544,5
4545,0
4546,1
4547,7
4548,8
4549,5
4550,8
4551,5
4552,0
4553,1
4554,5
4555,0
4556,8
4557,4
4558,0
4559,4
4560,5
4561,1
4562,5
4563,0
4564,8
4565,1
4566,8
4567,5
4568,5
4569,0
4570,5
4571,4
4572,0
4573,8
4574,5
4575,4
4576,1
4577,5
4578,1
4579,1
4580,5
4581,0
4582,1
4583,8
4584,4
4585,1
4586,1
4587,1
4588,5
4589,5
4590,5
4591,5
4592,5
4593,8
4594,5
4595,5
4596,1
4597,5
4598,8
4599,8
4600,5
4601,8
4602,4
4603,5
4604,5
4605,5
4606,4
4607,3
4608,0
4609,4
4610,5
4611,5
4612,0
4613,0
4614,1
4615,5
4616,8
4617,8
4618,1
4619,5
4620,1
4621,3
4622,5
4623,0
4624,5
4625,4
4626,5
4627,5
4628,4
4629,0
4630,6
4631,8
4632,5
4633,4
4634,8
4635,5
4636,8
4637,0
4638,8
4639,5
4640,5
4641,8
4642,1
4643,0
4644,8
4645,0
4646,5
4647,0
4648,5
4649,0
4650,8
4651,3
4652,1
4653,5
4654,8
4655,1
4656,1
4657,5
4658,0
4659,5
4660,3
4661,5
4662,0
4663,5
4664,8
4665,4
4666,8
4667,4
4668,8
4669,0
4670,0
4671,5
4672,4
4673,4
4674,5
4675,8
4676,5
4677,5
4678,4
4679,4
4680,8
4681,8
4682,5
4683,0
4684,5
4685,3
4686,8
4687,0
4688,5
4689,0
4690,4
4691,3
4692,4
4693,0
4694,5
4695,5
4696,3
4697,3
4698,1
4699,5
4700,4
4701,5
4702,8
4703,8
4704,0
4705,8
4706,5
4707,8
4708,8
4709,8
4710,8
4711,0
4712,5
4713,4
4714,0
4715,5
4716,5
4717,8
4718,5
4719,8
4720,8
4721,0
4722,5
4723,1
4724,1
4725,3
4726,8
4727,0
4728,0
4729,0
4730,8
4731,8
4732,1
4733,3
4734,8
4735,1
4736,4
4737,5
4738,0
4739,1
4740,8
4741,8
4742,0
4743,1
4744,3
4745,8
4746,4
4747,5
4748,0
4749,5
4750,1
4751,5
4752,8
4753,8
4754,3
4755,1
4756,0
4757,6
4758,0
4759,3
4760,5
4761,1
4762,5
4763,7
4764,8
4765,8
4766,0
4767,6
4768,5
4769,4
4770,5
4771,0
4772,5
4773,0
4774,0
4775,5
4776,1
4777,5
4778,5
4779,5
4780,5
4781,5
4782,5
4783,0
4784,5
4785,0
4786,5
4787,4
4788,3
4789,6
4790,8
4791,0
4792,1
4793,8
4794,8
4795,4
4796,0
4797,0
4798,4
4799,0
4800,5
4801,3
4802,4
4803,0
4804,8
4805,5
4806,5
4807,5
4808,4
4809,0
4810,1
4811,0
4812,8
4813,5
4814,8
4815,8
4816,4
4817,0
4818,8
4819,1
4820,5
4821,1
4822,5
4823,1
4824,8
4825,1
4826,1
4827,8
4828,4
4829,4
4830,0
4831,5
4832,4
4833,8
4834,4
4835,1
4836,7
4837,1
4838,0
4839,5
4840,8
4841,3
4842,5
4843,6
4844,0
4845,0
4846,8
4847,0
4848,6
4849,5
4850,8
4851,5
4852,4
4853,1
4854,5
4855,8
4856,5
4857,5
4858,0
4859,0
4860,1
4861,1
4862,8
4863,5
4864,8
4865,8
4866,3
4867,1
4868,5
4869,3
4870,0
4871,5
4872,5
4873,3
4874,8
4875,8
4876,8
4877,0
4878,8
4879,4
4880,8
4881,0
4882,8
4883,5
4884,8
4885,0
4886,8
4887,8
4888,5
4889,3
4890,5
4891,8
4892,4
4893,8
4894,0
4895,4
4896,5
4897,0
4898,5
4899,0
4900,8
4901,4
4902,0
4903,5
4904,0
4905,5
4906,5
4907,0
4908,5
4909,0
4910,8
4911,0
4912,0
4913,5
4914,4
4915,5
4916,1
4917,5
4918,8
4919,0
4920,5
4921,3
4922,1
4923,5
4924,0
4925,5
4926,8
4927,8
4928,5
4929,7
4930,1
4931,0
4932,5
4933,0
4934,8
4935,8
4936,8
4937,5
4938,8
4939,8
4940,8
4941,0
4942,5
4943,5
4944,1
4945,0
4946,1
4947,3
4948,0
4949,8
4950,5
4951,0
4952,4
4953,5
4954,5
4955,3
4956,5
4957,0
4958,8
4959,0
4960,3
4961,0
4962,8
4963,0
4964,0
4965,8
4966,4
4967,8
4968,8
4969,0
4970,0
4971,6
4972,3
4973,8
4974,0
4975,8
4976,8
4977,5
4978,8
4979,4
4980,0
4981,7
4982,0
4983,6
4984,8
4985,5
4986,8
4987,4
4988,0
4989,0
4990,0
4991,4
4992,7
4993,5
4994,3
4995,4
4996,5
4997,8
4998,0
4999,8
5000,1
5001,8
5002,4
5003,1
5004,5
5005,8
5006,5
5007,0
5008,5
5009,3
5010,0
5011,8
5012,3
5013,0
5014,0
5015,7
5016,4
5017,5
5018,0
5019,5
5020,5
5021,8
5022,8
5023,5
5024,8
5025,5
5026,8
5027,0
5028,3
5029,6
5030,4
5031,5
5032,8
5033,7
5034,0
5035,8
5036,5
5037,5
5038,8
5039,8
5040,5
5041,8
5042,0
5043,0
5044,0
5045,0
5046,8
5047,0
5048,4
5049,8
5050,8
5051,3
5052,5
5053,5
5054,5
5055,8
5056,5
5057,5
5058,8
5059,1
5060,1
5061,0
5062,7
5063,8
5064,5
5065,4
5066,1
5067,8
5068,5
5069,5
5070,0
5071,0
5072,0
5073,8
5074,7
5075,5
5076,8
5077,8
5078,5
5079,0
5080,0
5081,5
5082,8
5083,3
5084,4
5085,0
5086,0
5087,8
5088,1
5089,5
5090,0
5091,8
5092,5
5093,8
5094,2
5095,1
5096,4
5097,4
5098,5
5099,3
5100,5
5101,5
5102,5
5103,8
5104,1
5105,0
5106,0
5107,8
5108,0
5109,0
5110,1
5111,1
5112,5
5113,4
5114,8
5115,4
5116,0
5117,5
5118,4
5119,8
5120,8
5121,8
5122,1
5123,4
5124,5
5125,5
5126,8
5127,8
5128,0
5129,0
5130,3
5131,1
5132,1
5133,3
5134,5
5135,3
5136,7
5137,5
5138,5
5139,4
5140,3
5141,5
5142,0
5143,3
5144,0
5145,0
5146,8
5147,6
5148,1
5149,0
5150,8
5151,5
5152,0
5153,5
5154,1
5155,8
5156,0
5157,8
5158,4
5159,8
5160,8
5161,0
5162,8
5163,8
5164,5
5165,8
5166,5
5167,4
5168,8
5169,4
5170,8
5171,5
5172,8
5173,5
5174,6
5175,0
5176,3
5177,0
5178,5
5179,8
5180,0
5181,1
5182,4
5183,3
5184,3
5185,4
5186,3
5187,8
5188,5
5189,0
5190,4
5191,8
5192,5
5193,8
5194,8
5195,5
5196,5
5197,0
5198,5
5199,3
5200,7
5201,8
5202,1
5203,8
5204,5
5205,3
5206,5
5207,1
5208,4
5209,8
5210,8
5211,0
5212,0
5213,4
5214,8
5215,5
5216,5
5217,8
5218,5
5219,8
5220,0
5221,6
5222,0
5223,8
5224,8
5225,8
5226,0
5227,5
5228,5
5229,1
5230,5
5231,4
5232,0
5233,8
5234,4
5235,4
5236,8
5237,3
5238,5
5239,3
5240,1
5241,5
5242,5
5243,5
5244,5
5245,3
5246,8
5247,0
5248,0
5249,5
5250,0
5251,5
5252,8
5253,0
5254,8
5255,0
5256,8
5257,4
5258,6
5259,5
5260,4
5261,0
5262,8
5263,0
5264,8
5265,8
5266,8
5267,5
5268,8
5269,8
5270,8
5271,7
5272,5
5273,3
5274,0
5275,5
5276,5
5277,4
5278,8
5279,5
5280,5
5281,1
5282,5
5283,8
5284,3
5285,1
5286,0
5287,1
5288,1
5289,4
5290,8
5291,8
5292,8
5293,5
5294,5
5295,5
5296,1
5297,5
5298,8
5299,5
5300,5
5301,4
5302,4
5303,5
5304,5
5305,5
5306,6
5307,5
5308,0
5309,0
5310,5
5311,8
5312,8
5313,8
5314,8
5315,1
5316,8
5317,8
5318,8
5319,3
5320,5
5321,4
5322,8
5323,5
5324,1
5325,8
5326,4
5327,5
5328,3
5329,0
5330,8
5331,0
5332,3
5333,8
5334,8
5335,5
5336,5
5337,0
5338,0
5339,3
5340,8
5341,0
5342,4
5343,5
5344,8
5345,8
5346,3
5347,8
5348,0
5349,0
5350,3
5351,8
5352,1
5353,1
5354,8
5355,0
5356,1
5357,8
5358,8
5359,1
5360,5
5361,5
5362,1
5363,7
5364,3
5365,0
5366,8
5367,8
5368,8
5369,6
5370,5
5371,5
5372,8
5373,5
5374,3
5375,5
5376,5
5377,0
5378,0
5379,5
5380,8
5381,5
5382,5
5383,0
5384,0
5385,4
5386,4
5387,5
5388,4
5389,8
5390,8
5391,0
5392,5
5393,8
5394,3
5395,5
5396,4
5397,8
5398,5
5399,5
5400,5
5401,1
5402,5
5403,5
5404,5
5405,4
5406,1
5407,5
5408,5
5409,6
5410,1
5411,7
5412,5
5413,0
5414,8
5415,5
5416,4
5417,3
5418,8
5419,8
5420,8
5421,6
5422,3
5423,8
5424,4
5425,7
5426,8
5427,8
5428,4
5429,8
5430,8
5431,8
5432,5
5433,5
5434,1
5435,5
5436,8
5437,5
5438,8
5439,0
5440,5
5441,5
5442,0
5443,3
5444,5
5445,5
5446,8
5447,5
5448,5
5449,8
5450,8
5451,3
5452,0
5453,8
5454,5
5455,5
5456,1
5457,8
5458,8
5459,0
5460,5
5461,3
5462,5
5463,5
5464,5
5465,5
5466,1
5467,1
5468,3
5469,0
5470,5
5471,5
5472,5
5473,5
5474,8
5475,8
5476,5
5477,8
5478,1
5479,5
5480,6
5481,0
5482,5
5483,8
5484,8
5485,5
5486,1
5487,3
5488,8
5489,8
5490,0
5491,0
5492,5
5493,5
5494,3
5495,5
5496,5
5497,3
5498,0
5499,4
5500,4
5501,1
5502,8
5503,4
5504,3
5505,1
5506,8
5507,8
5508,8
5509,1
5510,5
5511,4
5512,4
5513,8
5514,8
5515,8
5516,1
5517,7
5518,7
5519,8
5520,5
5521,3
5522,5
5523,8
5524,1
5525,5
5526,5
5527,0
5528,8
5529,5
5530,5
5531,5
5532,6
5533,1
5534,8
5535,8
5536,0
5537,4
5538,8
5539,6
5540,5
5541,8
5542,5
5543,8
5544,3
5545,8
5546,5
5547,8
5548,0
5549,8
5550,8
5551,0
5552,0
5553,8
5554,4
5555,5
5556,5
5557,0
5558,0
5559,4
5560,0
5561,8
5562,5
5563,1
5564,5
5565,6
5566,5
5567,5
5568,3
5569,0
5570,5
5571,8
5572,0
5573,0
5574,7
5575,0
5576,5
5577,0
5578,5
5579,5
5580,5
5581,0
5582,8
5583,8
5584,3
5585,5
5586,0
5587,0
5588,4
5589,8
5590,5
5591,8
5592,8
5593,5
5594,8
5595,5
5596,0
5597,1
5598,5
5599,0
5600,8
5601,8
5602,5
5603,8
5604,8
5605,0
5606,5
5607,1
5608,3
5609,0
5610,8
5611,7
5612,8
5613,3
5614,7
5615,1
5616,5
5617,5
5618,1
5619,8
5620,5
5621,8
5622,5
5623,8
5624,4
5625,4
5626,0
5627,5
5628,0
5629,3
5630,4
5631,5
5632,4
5633,8
5634,5
5635,8
5636,4
5637,5
5638,8
5639,5
5640,3
5641,1
5642,0
5643,8
5644,8
5645,8
5646,5
5647,3
5648,4
5649,5
5650,5
5651,5
5652,5
5653,4
5654,8
5655,1
5656,8
5657,7
5658,8
5659,5
5660,1
5661,6
5662,8
5663,0
5664,8
5665,0
5666,4
5667,5
5668,5
5669,8
5670,1
5671,1
5672,1
5673,4
5674,8
5675,3
5676,4
5677,1
5678,5
5679,8
5680,8
5681,8
5682,5
5683,8
5684,1
5685,4
5686,0
5687,8
5688,8
5689,8
5690,8
5691,8
5692,0
5693,8
5694,1
5695,5
5696,3
5697,4
5698,5
5699,8
5700,0
5701,0
5702,3
5703,1
5704,5
5705,6
5706,5
5707,4
5708,8
5709,5
5710,5
5711,5
5712,0
5713,5
5714,8
5715,4
5716,5
5717,8
5718,1
5719,4
5720,1
5721,5
5722,5
5723,8
5724,5
5725,8
5726,6
5727,5
5728,5
5729,5
5730,8
5731,8
5732,4
5733,8
5734,8
5735,8
5736,0
5737,5
5738,8
5739,0
5740,8
5741,0
5742,5
5743,8
5744,6
5745,3
5746,0
5747,5
5748,5
5749,8
5750,0
5751,4
5752,0
5753,4
5754,8
5755,8
5756,5
5757,5
5758,5
5759,5
5760,5
5761,5
5762,8
5763,3
5764,5
5765,8
5766,0
5767,8
5768,8
5769,8
5770,1
5771,0
5772,5
5773,3
5774,0
5775,5
5776,6
5777,8
5778,4
5779,5
5780,5
5781,5
5782,5
5783,5
5784,0
5785,8
5786,5
5787,0
5788,0
5789,8
5790,8
5791,1
5792,0
5793,5
5794,4
